order_status,payment_value,payment_installments,payment_sequential,payment_type,TIME_TO_CARRY,TIME_TO_DELIVER_ORDER,COMPARE_ESTIMATED_TO_DELIVERED_TIME,ESTIMATED_TIME_TO_DELIVERY,ORDER_PURCHASE_YEAR,ORDER_PURCHASE_MONTH,ORDER_PURCHASE_DAY,ORDER_PURCHASE_WEEKDAY
delivered,17583.00,9,1,credit_card,6,18,9,27,2017,12,22,Friday
delivered,24604.00,5,1,credit_card,2,8,16,24,2018,4,22,Sunday
delivered,3138.00,1,1,credit_card,1,7,20,27,2017,5,11,Thursday
delivered,24298.00,5,1,credit_card,7,20,14,34,2017,12,27,Wednseday
delivered,33336.00,1,1,boleto,1,6,2,8,2018,7,31,Tuesday
delivered,7639.00,1,1,boleto,2,16,20,36,2017,12,31,Sunday
delivered,939.00,1,3,voucher,4,17,28,45,2017,3,31,Friday
delivered,17777.00,1,1,boleto,2,13,21,34,2017,12,16,Saturday
delivered,15258.00,1,1,boleto,1,10,13,23,2017,9,13,Wednseday
delivered,6750.00,1,1,credit_card,1,3,14,17,2018,1,9,Tuesday
delivered,13853.00,8,1,credit_card,4,13,19,32,2017,7,31,Monday
delivered,3761.00,1,1,credit_card,7,14,13,27,2017,5,10,Wednseday
delivered,8514.00,1,1,credit_card,3,13,6,19,2018,3,10,Saturday
delivered,20709.00,1,1,boleto,14,50,-26,24,2017,11,14,Tuesday
delivered,4669.00,1,1,boleto,1,7,22,29,2017,8,22,Tuesday
delivered,6031.00,3,1,credit_card,1,5,10,15,2017,11,16,Thursday
delivered,1778.00,1,1,boleto,3,7,15,22,2018,1,29,Monday
delivered,19758.00,1,1,boleto,3,6,20,26,2018,7,22,Sunday
delivered,5387.00,2,1,credit_card,2,33,-1,32,2018,1,28,Sunday
delivered,2618.00,1,2,voucher,3,4,7,11,2017,8,7,Monday
delivered,7246.00,3,1,credit_card,4,7,19,26,2018,6,21,Thursday
delivered,7506.00,3,1,credit_card,1,6,14,20,2018,8,9,Thursday
delivered,13290.00,1,1,credit_card,1,16,8,24,2017,12,19,Tuesday
delivered,7879.00,4,1,credit_card,29,62,-14,48,2018,3,15,Thursday
delivered,31897.00,2,1,credit_card,5,12,9,21,2017,3,23,Thursday
delivered,8382.00,1,1,boleto,2,8,14,22,2018,1,15,Monday
delivered,24661.00,1,1,debit_card,1,51,-24,27,2018,3,14,Wednseday
delivered,12139.00,1,1,credit_card,8,16,33,49,2018,5,28,Monday
delivered,22326.00,4,1,credit_card,2,11,7,18,2017,9,17,Sunday
delivered,3737.00,1,1,credit_card,0,2,13,15,2018,2,14,Wednseday
delivered,3400.00,1,1,credit_card,10,37,-13,24,2017,11,14,Tuesday
delivered,16580.00,2,1,credit_card,3,6,7,13,2017,11,1,Wednseday
delivered,4409.00,4,1,credit_card,2,6,2,8,2018,8,1,Wednseday
delivered,3823.00,1,1,credit_card,4,8,14,22,2018,6,25,Monday
delivered,7820.00,2,1,credit_card,2,16,-4,12,2018,7,21,Saturday
delivered,15817.00,1,1,credit_card,5,15,6,21,2017,11,1,Wednseday
delivered,9660.00,1,1,credit_card,2,11,9,20,2018,5,12,Saturday
delivered,144.00,1,1,credit_card,6,23,13,36,2017,11,28,Tuesday
delivered,5678.00,1,1,credit_card,5,12,13,25,2017,10,6,Friday
delivered,4675.00,1,1,boleto,2,12,13,25,2017,10,29,Sunday
delivered,8829.00,4,1,credit_card,2,4,26,30,2018,2,4,Sunday
delivered,5513.00,1,1,credit_card,5,6,16,22,2017,4,13,Thursday
delivered,12809.00,4,1,credit_card,1,7,16,23,2018,4,10,Tuesday
delivered,5361.00,5,1,credit_card,1,13,8,21,2017,8,29,Tuesday
delivered,6798.00,1,1,boleto,7,8,5,13,2018,8,15,Wednseday
delivered,11668.00,3,1,credit_card,0,12,15,27,2017,6,7,Wednseday
delivered,13927.00,2,1,credit_card,2,31,12,43,2017,12,17,Sunday
delivered,8785.00,1,1,credit_card,2,11,17,28,2018,1,8,Monday
delivered,9779.00,1,1,boleto,5,6,7,13,2017,8,3,Thursday
delivered,13889.00,3,1,credit_card,3,8,15,23,2017,7,23,Sunday
delivered,9166.00,1,1,credit_card,0,4,34,38,2018,6,29,Friday
delivered,10690.00,4,1,credit_card,1,30,7,37,2017,11,28,Tuesday
delivered,14722.00,2,1,credit_card,2,8,32,40,2018,6,6,Wednseday
delivered,25423.00,1,1,credit_card,1,5,20,25,2017,10,5,Thursday
delivered,11202.00,1,1,boleto,4,10,18,28,2018,6,15,Friday
delivered,2800.00,1,1,credit_card,7,12,11,23,2017,6,12,Monday
delivered,21410.00,1,1,boleto,1,11,21,32,2017,3,5,Sunday
delivered,6175.00,4,1,credit_card,1,2,11,13,2017,8,9,Wednseday
delivered,190162.00,10,1,credit_card,2,6,16,22,2018,7,3,Tuesday
delivered,9833.00,1,1,credit_card,2,14,15,29,2017,7,4,Tuesday
delivered,1534.00,1,3,voucher,2,7,10,17,2017,11,21,Tuesday
delivered,13109.00,1,1,boleto,1,17,17,34,2018,2,6,Tuesday
delivered,2619.00,1,1,voucher,1,18,18,36,2017,10,8,Sunday
delivered,55149.00,12,1,credit_card,1,13,11,24,2017,9,12,Tuesday
delivered,3452.00,2,1,credit_card,3,30,-1,29,2017,12,17,Sunday
delivered,7299.00,1,1,boleto,13,27,-5,22,2017,11,30,Thursday
delivered,7757.00,5,1,credit_card,3,10,17,27,2018,1,26,Friday
delivered,20999.00,1,1,boleto,3,82,-50,32,2017,6,16,Friday
delivered,4286.00,1,1,boleto,2,30,4,34,2017,4,11,Tuesday
delivered,11944.00,2,1,credit_card,3,8,13,21,2017,6,6,Tuesday
delivered,8235.00,1,1,credit_card,1,18,12,30,2018,1,30,Tuesday
delivered,12602.00,6,1,credit_card,1,6,17,23,2017,4,5,Wednseday
delivered,5433.00,5,1,credit_card,1,22,1,23,2017,6,5,Monday
delivered,10869.00,1,1,credit_card,4,18,9,27,2017,11,23,Thursday
delivered,5001.00,1,1,credit_card,2,5,11,16,2018,1,17,Wednseday
delivered,5009.00,1,1,credit_card,4,12,10,22,2018,7,26,Thursday
delivered,29176.00,5,2,credit_card,2,9,16,25,2018,1,22,Monday
delivered,2299.00,2,1,credit_card,4,10,20,30,2018,2,13,Tuesday
delivered,15808.00,10,1,credit_card,1,5,33,38,2018,6,3,Sunday
delivered,29583.00,8,1,credit_card,3,9,10,19,2018,4,29,Sunday
delivered,6138.00,3,1,credit_card,5,22,4,26,2018,5,16,Wednseday
delivered,19289.00,1,1,credit_card,3,8,19,27,2018,3,9,Friday
delivered,2748.00,1,1,credit_card,1,4,16,20,2017,7,6,Thursday
delivered,5041.00,1,1,boleto,2,42,-6,36,2018,3,7,Wednseday
delivered,71019.00,8,1,credit_card,1,2,8,10,2018,7,9,Monday
delivered,7139.00,2,1,credit_card,4,17,3,20,2018,2,23,Friday
delivered,10555.00,2,1,credit_card,2,8,10,18,2018,2,19,Monday
delivered,9766.00,1,1,credit_card,5,26,-1,25,2018,3,15,Thursday
delivered,5001.00,4,1,credit_card,1,8,8,16,2018,8,5,Sunday
delivered,25289.00,10,1,credit_card,5,8,47,55,2016,10,8,Saturday
delivered,8322.00,1,1,boleto,2,9,15,24,2018,7,21,Saturday
delivered,15503.00,2,1,credit_card,2,5,11,16,2018,8,4,Saturday
delivered,8414.00,1,1,boleto,2,8,7,15,2018,8,6,Monday
delivered,11258.00,8,1,credit_card,3,15,6,21,2017,11,6,Monday
delivered,16898.00,2,1,credit_card,2,7,23,30,2017,10,9,Monday
delivered,70310.00,9,1,credit_card,6,12,19,31,2018,2,9,Friday
delivered,9570.00,9,1,credit_card,11,16,6,22,2018,2,8,Thursday
delivered,18557.00,6,1,credit_card,1,7,6,13,2017,10,10,Tuesday
delivered,15936.00,3,1,credit_card,2,6,12,18,2018,1,6,Saturday
delivered,18784.00,6,1,credit_card,1,2,8,10,2018,8,20,Monday
delivered,14909.00,1,1,boleto,1,2,18,20,2017,12,26,Tuesday
delivered,10540.00,1,1,credit_card,5,9,13,22,2017,11,29,Wednseday
delivered,12911.00,1,1,credit_card,6,19,5,24,2018,1,26,Friday
delivered,5.00,1,1,credit_card,2,3,17,20,2018,7,3,Tuesday
delivered,10886.00,4,1,credit_card,3,6,18,24,2018,6,22,Friday
delivered,8657.00,1,1,credit_card,2,9,26,35,2018,3,15,Thursday
delivered,5068.00,1,1,boleto,1,14,13,27,2017,9,28,Thursday
delivered,17486.00,1,1,credit_card,1,18,7,25,2018,4,5,Thursday
delivered,20190.00,10,1,credit_card,1,5,28,33,2018,5,16,Wednseday
delivered,10687.00,1,1,boleto,1,3,12,15,2018,1,15,Monday
delivered,8872.00,1,1,boleto,0,15,6,21,2018,3,19,Monday
delivered,5023.00,1,1,boleto,3,4,14,18,2018,1,27,Saturday
delivered,692221.00,1,1,boleto,5,20,7,27,2017,11,30,Thursday
delivered,19612.00,2,1,credit_card,0,20,14,34,2018,5,4,Friday
delivered,5071.00,1,1,credit_card,6,14,2,16,2017,10,31,Tuesday
delivered,4025.00,1,1,credit_card,2,6,17,23,2017,10,21,Saturday
delivered,141162.00,10,1,credit_card,1,2,10,12,2017,10,29,Sunday
delivered,43492.00,2,1,credit_card,1,12,22,34,2018,5,31,Thursday
delivered,5447.00,1,1,credit_card,2,10,23,33,2018,1,27,Saturday
delivered,17758.00,1,1,credit_card,5,14,14,28,2018,7,11,Wednseday
delivered,14346.00,1,1,credit_card,5,14,21,35,2018,7,27,Friday
delivered,15004.00,3,1,credit_card,3,10,36,46,2018,7,29,Sunday
delivered,16369.00,3,1,credit_card,2,16,6,22,2018,3,4,Sunday
delivered,15158.00,1,1,credit_card,3,16,12,28,2017,11,7,Tuesday
delivered,21781.00,1,1,credit_card,3,6,9,15,2018,1,23,Tuesday
delivered,9290.00,1,1,credit_card,3,18,12,30,2018,6,23,Saturday
delivered,33667.00,4,1,credit_card,1,14,15,29,2017,12,14,Thursday
delivered,35954.00,2,1,credit_card,1,12,10,22,2018,2,26,Monday
delivered,13842.00,1,1,boleto,3,9,21,30,2017,4,29,Saturday
delivered,17327.00,2,1,credit_card,3,6,12,18,2018,4,14,Saturday
delivered,3409.00,3,1,credit_card,7,21,9,30,2018,2,7,Wednseday
delivered,32756.00,1,1,credit_card,4,13,0,13,2017,9,7,Thursday
delivered,14715.00,2,1,credit_card,7,14,11,25,2017,11,9,Thursday
delivered,258.00,1,4,voucher,1,10,12,22,2017,5,16,Tuesday
delivered,147680.00,10,1,credit_card,6,8,21,29,2017,7,11,Tuesday
delivered,1807.00,1,1,credit_card,3,6,21,27,2017,12,23,Saturday
delivered,59627.00,10,1,credit_card,3,19,11,30,2017,2,5,Sunday
delivered,8019.00,1,1,credit_card,0,3,11,14,2017,11,14,Tuesday
delivered,4783.00,1,1,credit_card,3,23,12,35,2018,5,14,Monday
delivered,10923.00,8,1,credit_card,4,18,2,20,2018,4,5,Thursday
delivered,5259.00,5,1,credit_card,4,13,9,22,2017,4,20,Thursday
delivered,38828.00,2,1,credit_card,3,26,12,38,2018,4,27,Friday
delivered,15004.00,2,1,credit_card,2,9,14,23,2017,6,25,Sunday
delivered,7214.00,2,1,credit_card,2,14,3,17,2018,3,19,Monday
delivered,2550.00,1,1,credit_card,4,28,-4,24,2018,3,17,Saturday
delivered,11479.00,1,1,boleto,3,54,-27,27,2018,1,13,Saturday
delivered,16136.00,1,1,credit_card,5,9,21,30,2017,2,12,Sunday
delivered,304236.00,10,1,credit_card,0,7,14,21,2018,8,21,Tuesday
delivered,16985.00,6,1,credit_card,1,7,20,27,2018,1,4,Thursday
delivered,5816.00,1,1,boleto,4,19,1,20,2018,3,8,Thursday
delivered,8459.00,1,1,boleto,1,15,14,29,2017,5,30,Tuesday
delivered,4500.00,1,1,boleto,2,8,20,28,2017,6,5,Monday
delivered,8967.00,3,1,credit_card,0,7,20,27,2018,6,19,Tuesday
delivered,5050.00,2,1,credit_card,1,3,12,15,2018,4,10,Tuesday
delivered,29661.00,4,1,credit_card,1,8,14,22,2018,2,8,Thursday
delivered,7441.00,7,1,credit_card,0,5,35,40,2018,6,1,Friday
delivered,2400.00,1,1,voucher,5,8,0,8,2018,8,5,Sunday
delivered,7296.00,2,1,credit_card,1,7,7,14,2018,8,14,Tuesday
delivered,22761.00,4,1,credit_card,2,12,15,27,2018,1,24,Wednseday
delivered,10778.00,6,1,credit_card,0,10,23,33,2017,3,10,Friday
delivered,68142.00,1,1,boleto,4,38,-14,24,2018,4,28,Saturday
delivered,12280.00,10,1,credit_card,2,8,10,18,2017,3,5,Sunday
delivered,19334.00,1,1,credit_card,8,16,9,25,2017,10,22,Sunday
delivered,7854.00,1,1,credit_card,0,2,12,14,2017,11,29,Wednseday
delivered,13690.00,1,1,boleto,5,10,9,19,2018,7,20,Friday
delivered,10780.00,2,1,credit_card,1,2,13,15,2017,11,12,Sunday
delivered,24495.00,1,1,credit_card,2,22,7,29,2018,2,8,Thursday
delivered,4172.00,1,1,boleto,1,5,28,33,2017,8,27,Sunday
delivered,38324.00,3,1,credit_card,5,25,6,31,2017,12,2,Saturday
delivered,3500.00,1,1,boleto,3,58,-32,26,2018,2,24,Saturday
delivered,23015.00,1,2,debit_card,5,11,9,20,2018,7,19,Thursday
delivered,52.00,1,1,credit_card,1,5,1,6,2018,8,9,Thursday
delivered,75985.00,10,1,credit_card,2,4,14,18,2018,4,5,Thursday
delivered,14903.00,1,1,boleto,1,6,16,22,2017,11,20,Monday
delivered,69100.00,10,1,credit_card,2,5,17,22,2018,6,20,Wednseday
delivered,8673.00,4,1,credit_card,1,2,14,16,2018,4,18,Wednseday
delivered,19820.00,5,1,credit_card,1,24,-2,22,2017,10,3,Tuesday
delivered,18822.00,2,1,credit_card,2,6,11,17,2017,3,21,Tuesday
delivered,15327.00,3,1,credit_card,1,7,17,24,2018,6,26,Tuesday
delivered,138183.00,12,1,credit_card,1,5,17,22,2018,7,18,Wednseday
delivered,15174.00,10,1,credit_card,13,15,4,19,2018,8,1,Wednseday
delivered,4520.00,1,1,boleto,1,10,14,24,2017,12,4,Monday
delivered,4622.00,4,1,credit_card,18,24,3,27,2018,7,20,Friday
delivered,7981.00,1,1,credit_card,3,31,-8,23,2017,10,1,Sunday
delivered,11984.00,5,1,credit_card,1,2,11,13,2017,10,24,Tuesday
delivered,8298.00,1,1,credit_card,9,18,20,38,2017,11,28,Tuesday
delivered,15994.00,8,1,credit_card,5,7,12,19,2017,8,30,Wednseday
delivered,5423.00,1,1,boleto,1,7,12,19,2018,4,26,Thursday
delivered,13269.00,8,1,credit_card,1,11,13,24,2018,1,14,Sunday
delivered,22915.00,6,1,credit_card,2,8,11,19,2017,3,8,Wednseday
delivered,3584.00,1,1,credit_card,6,14,10,24,2017,9,22,Friday
delivered,13406.00,1,1,boleto,6,20,4,24,2018,2,16,Friday
delivered,15194.00,8,1,credit_card,2,13,7,20,2018,2,24,Saturday
delivered,11973.00,2,1,credit_card,3,10,7,17,2017,9,5,Tuesday
delivered,14448.00,1,1,credit_card,2,18,12,30,2017,12,10,Sunday
delivered,23868.00,1,1,boleto,1,2,5,7,2018,8,21,Tuesday
delivered,4400.00,1,1,credit_card,1,3,23,26,2018,5,31,Thursday
delivered,4830.00,1,1,credit_card,1,3,5,8,2018,8,5,Sunday
delivered,4075.00,1,1,boleto,2,3,5,8,2018,7,31,Tuesday
delivered,5780.00,5,1,credit_card,5,8,34,42,2018,6,20,Wednseday
delivered,17989.00,1,2,voucher,0,3,20,23,2017,9,26,Tuesday
delivered,9521.00,1,1,boleto,1,5,6,11,2018,8,23,Thursday
delivered,5450.00,5,1,credit_card,3,22,14,36,2017,3,28,Tuesday
delivered,7205.00,1,1,credit_card,1,55,-29,26,2018,4,25,Wednseday
delivered,7910.00,3,1,credit_card,5,6,14,20,2018,1,10,Wednseday
delivered,67968.00,10,1,credit_card,4,7,12,19,2017,11,17,Friday
delivered,23464.00,10,1,credit_card,1,8,6,14,2018,8,7,Tuesday
delivered,8693.00,1,1,credit_card,1,3,11,14,2018,5,7,Monday
delivered,5014.00,1,1,boleto,10,31,2,33,2018,3,4,Sunday
delivered,20600.00,10,2,credit_card,6,20,27,47,2017,3,11,Saturday
delivered,3183.00,1,1,credit_card,1,13,31,44,2018,6,5,Tuesday
delivered,28574.00,10,1,credit_card,2,10,28,38,2017,3,25,Saturday
delivered,1318.00,1,3,voucher,4,9,9,18,2018,5,25,Friday
delivered,10114.00,1,1,boleto,1,7,7,14,2018,2,21,Wednseday
delivered,36992.00,1,1,boleto,3,8,16,24,2017,4,14,Friday
delivered,19222.00,3,1,credit_card,1,8,22,30,2018,1,8,Monday
delivered,13882.00,1,1,boleto,3,13,25,38,2018,1,12,Friday
delivered,22432.00,2,1,credit_card,3,29,-10,19,2018,2,25,Sunday
delivered,5524.00,5,1,credit_card,1,8,24,32,2018,6,3,Sunday
delivered,12702.00,1,1,boleto,2,11,13,24,2017,12,11,Monday
delivered,9105.00,1,1,credit_card,6,24,10,34,2018,6,23,Saturday
delivered,6650.00,1,1,boleto,6,8,7,15,2018,1,18,Thursday
delivered,12964.00,6,1,credit_card,4,11,0,11,2018,8,5,Sunday
delivered,4388.00,1,1,credit_card,2,21,16,37,2017,12,18,Monday
delivered,4655.00,1,1,boleto,3,7,37,44,2018,6,4,Monday
delivered,14830.00,1,1,credit_card,0,7,18,25,2017,10,20,Friday
delivered,19900.00,8,1,credit_card,3,6,8,14,2017,6,6,Tuesday
delivered,11344.00,4,1,credit_card,14,21,2,23,2017,5,2,Tuesday
delivered,8525.00,1,1,credit_card,2,13,13,26,2018,2,3,Saturday
delivered,6318.00,1,1,credit_card,4,14,23,37,2017,5,15,Monday
delivered,11588.00,6,1,credit_card,2,10,12,22,2018,4,5,Thursday
delivered,4684.00,1,1,boleto,1,2,14,16,2017,9,24,Sunday
delivered,9912.00,2,1,credit_card,5,7,19,26,2017,12,14,Thursday
delivered,6736.00,1,1,debit_card,4,46,-22,24,2018,3,9,Friday
delivered,18916.00,1,1,boleto,0,14,12,26,2018,3,14,Wednseday
delivered,15091.00,1,1,credit_card,2,12,6,18,2017,8,28,Monday
delivered,13290.00,1,1,credit_card,4,18,10,28,2017,7,13,Thursday
delivered,3000.00,1,3,voucher,3,21,12,33,2018,2,16,Friday
delivered,33480.00,10,1,credit_card,2,3,17,20,2018,6,26,Tuesday
delivered,35590.00,8,1,credit_card,3,6,17,23,2017,10,21,Saturday
delivered,12987.00,1,1,boleto,1,14,13,27,2018,1,2,Tuesday
delivered,6811.00,3,1,credit_card,3,23,17,40,2017,9,30,Saturday
delivered,11790.00,3,1,credit_card,9,14,47,61,2016,10,5,Wednseday
delivered,9787.00,9,1,credit_card,1,2,9,11,2017,8,21,Monday
delivered,1500.00,1,6,voucher,3,10,17,27,2017,6,2,Friday
delivered,5609.00,2,1,credit_card,0,6,17,23,2017,9,27,Wednseday
delivered,36711.00,1,1,credit_card,1,3,5,8,2018,8,5,Sunday
delivered,18233.00,5,1,credit_card,1,11,9,20,2018,2,15,Thursday
delivered,3000.00,1,1,voucher,3,10,24,34,2018,6,8,Friday
delivered,43559.00,8,1,credit_card,3,8,17,25,2017,12,3,Sunday
delivered,4478.00,4,1,credit_card,0,6,16,22,2018,4,17,Tuesday
delivered,1761.00,1,1,voucher,4,16,22,38,2017,4,23,Sunday
delivered,5871.00,4,1,credit_card,1,166,-123,43,2017,4,6,Thursday
delivered,6912.00,1,1,credit_card,4,13,4,17,2018,1,19,Friday
delivered,43848.00,6,1,credit_card,1,7,15,22,2017,8,8,Tuesday
delivered,6309.00,5,1,credit_card,1,19,10,29,2017,8,16,Wednseday
delivered,14986.00,3,1,credit_card,2,7,10,17,2018,6,11,Monday
delivered,15970.00,3,1,credit_card,0,8,13,21,2017,9,18,Monday
delivered,6571.00,1,1,boleto,3,10,19,29,2018,6,25,Monday
delivered,15754.00,3,1,credit_card,2,14,9,23,2017,10,2,Monday
delivered,5540.00,1,1,credit_card,2,7,16,23,2018,5,1,Tuesday
delivered,44184.00,1,1,boleto,3,9,10,19,2017,7,9,Sunday
delivered,42762.00,8,1,credit_card,2,3,12,15,2018,6,18,Monday
delivered,4077.00,1,1,boleto,2,9,23,32,2017,6,19,Monday
delivered,21227.00,4,1,credit_card,2,8,9,17,2017,4,24,Monday
delivered,13334.00,1,1,credit_card,1,4,5,9,2018,7,31,Tuesday
delivered,7174.00,1,1,credit_card,7,28,31,59,2018,5,29,Tuesday
delivered,9916.00,9,1,credit_card,3,8,13,21,2018,2,27,Tuesday
delivered,12414.00,1,1,boleto,1,14,9,23,2017,6,5,Monday
delivered,10706.00,1,1,credit_card,1,10,6,16,2018,8,7,Tuesday
delivered,16658.00,1,1,credit_card,1,7,29,36,2018,8,14,Tuesday
delivered,11884.00,1,1,boleto,0,5,22,27,2017,12,22,Friday
delivered,5934.00,1,1,credit_card,1,2,16,18,2017,7,31,Monday
delivered,36979.00,8,1,credit_card,0,16,6,22,2017,7,4,Tuesday
delivered,9465.00,1,1,credit_card,6,12,12,24,2017,7,29,Saturday
delivered,25196.00,5,1,credit_card,6,7,47,54,2018,6,2,Saturday
delivered,40163.00,1,1,boleto,5,12,19,31,2018,1,5,Friday
delivered,21668.00,6,2,credit_card,1,13,20,33,2017,12,27,Wednseday
delivered,3191.00,1,1,credit_card,0,1,18,19,2018,1,3,Wednseday
delivered,5800.00,1,1,boleto,7,12,15,27,2018,1,11,Thursday
delivered,3505.00,3,1,credit_card,1,13,14,27,2017,6,15,Thursday
delivered,3351.00,1,1,boleto,0,8,12,20,2017,5,24,Wednseday
delivered,7741.00,3,1,credit_card,6,13,12,25,2018,1,6,Saturday
delivered,15370.00,5,1,credit_card,3,10,7,17,2018,7,13,Friday
delivered,7228.00,1,1,boleto,0,7,14,21,2018,8,21,Tuesday
delivered,3709.00,3,1,credit_card,2,6,17,23,2018,7,14,Saturday
delivered,12287.00,1,1,credit_card,2,5,21,26,2017,2,12,Sunday
delivered,6146.00,5,1,credit_card,4,14,8,22,2018,8,6,Monday
delivered,2922.00,1,1,credit_card,2,6,9,15,2018,2,14,Wednseday
delivered,4230.00,1,2,voucher,12,18,-4,14,2018,5,11,Friday
delivered,15199.00,3,1,credit_card,9,17,6,23,2017,11,13,Monday
delivered,4238.00,1,1,boleto,4,5,8,13,2018,3,30,Friday
delivered,17382.00,4,1,credit_card,1,11,22,33,2017,7,20,Thursday
delivered,5410.00,1,1,credit_card,1,9,13,22,2017,5,17,Wednseday
delivered,8394.00,1,1,boleto,1,27,4,31,2018,3,6,Tuesday
delivered,92105.00,10,1,credit_card,5,12,20,32,2017,3,31,Friday
delivered,8781.00,1,1,credit_card,1,9,21,30,2017,7,11,Tuesday
delivered,23700.00,8,1,credit_card,2,14,15,29,2018,1,21,Sunday
delivered,7791.00,1,1,debit_card,6,9,14,23,2018,7,17,Tuesday
delivered,36711.00,3,1,credit_card,4,26,0,26,2018,2,16,Friday
delivered,6390.00,3,1,credit_card,0,1,19,20,2018,1,4,Thursday
delivered,3909.00,1,1,credit_card,2,6,19,25,2017,12,11,Monday
delivered,2278.00,2,1,credit_card,0,20,1,21,2017,9,20,Wednseday
delivered,6327.00,1,1,boleto,9,21,1,22,2017,8,29,Tuesday
delivered,7651.00,1,1,credit_card,2,26,4,30,2017,12,18,Monday
delivered,61632.00,10,1,credit_card,6,15,14,29,2017,6,27,Tuesday
delivered,18259.00,3,1,credit_card,5,11,21,32,2017,8,10,Thursday
delivered,6818.00,6,1,credit_card,4,16,2,18,2018,5,19,Saturday
delivered,7114.00,3,1,credit_card,1,5,9,14,2018,4,25,Wednseday
delivered,6041.00,1,2,voucher,1,20,9,29,2018,4,19,Thursday
delivered,8771.00,1,1,credit_card,5,11,11,22,2017,5,7,Sunday
delivered,16479.00,3,1,credit_card,1,26,1,27,2018,3,28,Wednseday
delivered,5671.00,4,1,credit_card,3,4,1,5,2018,8,10,Friday
delivered,29644.00,1,1,boleto,1,14,9,23,2017,8,21,Monday
delivered,11055.00,3,1,credit_card,8,11,7,18,2018,7,19,Thursday
delivered,11267.00,2,1,credit_card,2,9,9,18,2018,4,16,Monday
delivered,3956.00,1,1,boleto,2,8,26,34,2018,6,9,Saturday
delivered,24355.00,1,1,credit_card,2,7,15,22,2018,7,9,Monday
delivered,24894.00,2,1,credit_card,8,13,9,22,2017,6,6,Tuesday
delivered,8900.00,6,1,credit_card,1,4,13,17,2018,7,22,Sunday
delivered,4000.00,1,1,credit_card,3,11,13,24,2017,3,24,Friday
delivered,12701.00,4,1,credit_card,1,26,0,26,2017,11,17,Friday
delivered,19848.00,6,1,credit_card,1,13,14,27,2018,2,6,Tuesday
delivered,17451.00,3,1,credit_card,2,19,10,29,2017,10,18,Wednseday
delivered,4753.00,1,1,credit_card,1,6,14,20,2017,7,27,Thursday
delivered,7238.00,1,1,boleto,5,8,12,20,2017,7,20,Thursday
delivered,15871.00,1,1,boleto,2,8,15,23,2017,6,25,Sunday
delivered,6725.00,2,1,credit_card,0,7,12,19,2018,5,3,Thursday
delivered,17900.00,1,1,boleto,1,7,18,25,2018,3,22,Thursday
delivered,4075.00,1,2,voucher,1,21,-1,20,2018,3,7,Wednseday
delivered,14210.00,2,1,credit_card,1,20,15,35,2018,4,19,Thursday
delivered,12118.00,8,1,credit_card,5,17,20,37,2018,6,16,Saturday
delivered,23600.00,3,1,credit_card,3,13,9,22,2017,10,31,Tuesday
delivered,7757.00,3,1,credit_card,3,11,21,32,2017,10,27,Friday
delivered,10779.00,1,1,credit_card,5,10,9,19,2017,10,29,Sunday
delivered,4410.00,4,1,credit_card,2,10,9,19,2018,6,9,Saturday
delivered,12139.00,3,1,credit_card,1,18,9,27,2018,2,8,Thursday
delivered,4700.00,4,1,credit_card,3,5,13,18,2018,1,5,Friday
delivered,15381.00,5,1,credit_card,16,23,22,45,2018,3,10,Saturday
delivered,6108.00,1,1,boleto,1,7,15,22,2017,7,6,Thursday
delivered,6584.00,6,1,credit_card,2,12,7,19,2018,3,25,Sunday
delivered,25750.00,1,2,voucher,1,12,20,32,2017,5,4,Thursday
delivered,4629.00,3,1,credit_card,3,8,-1,7,2018,8,13,Monday
delivered,23446.00,8,1,credit_card,0,7,16,23,2018,5,9,Wednseday
delivered,8189.00,1,1,boleto,1,8,20,28,2018,6,21,Thursday
delivered,13489.00,2,1,credit_card,2,7,15,22,2017,7,17,Monday
delivered,21630.00,8,1,credit_card,1,2,14,16,2017,12,6,Wednseday
delivered,35401.00,1,1,boleto,1,4,10,14,2018,7,24,Tuesday
delivered,20308.00,4,1,credit_card,1,9,10,19,2017,11,26,Sunday
delivered,2793.00,1,2,voucher,6,13,20,33,2018,1,17,Wednseday
delivered,20796.00,2,1,credit_card,0,8,9,17,2017,3,14,Tuesday
delivered,36969.00,7,1,credit_card,2,39,17,56,2018,3,12,Monday
delivered,4778.00,1,1,credit_card,1,10,23,33,2018,1,28,Sunday
delivered,23138.00,5,1,credit_card,3,10,17,27,2017,10,7,Saturday
delivered,6666.00,3,1,credit_card,2,7,20,27,2017,9,13,Wednseday
delivered,5678.00,1,1,boleto,4,13,9,22,2018,3,1,Thursday
delivered,16155.00,2,1,credit_card,1,8,8,16,2018,8,5,Sunday
delivered,8359.00,1,1,boleto,2,6,30,36,2018,6,5,Tuesday
delivered,19900.00,1,1,debit_card,5,29,-5,24,2018,2,16,Friday
delivered,2482.00,1,1,credit_card,1,5,14,19,2018,1,19,Friday
delivered,20814.00,1,1,credit_card,1,6,6,12,2018,8,9,Thursday
delivered,16660.00,1,1,boleto,3,14,11,25,2017,11,3,Friday
delivered,12352.00,2,1,credit_card,4,10,4,14,2018,8,17,Friday
delivered,3700.00,1,1,boleto,4,17,11,28,2017,10,2,Monday
delivered,79206.00,6,1,credit_card,1,4,15,19,2017,10,5,Thursday
